,challenge_ID,programming_language,challenge_series_ID,total_submissions,publish_date,author_ID,author_gender,author_org_ID,category_id
4515,CI28049,1,SI2606,77.0,06-10-2008,AI566486,M,AOI100022,29.0
4516,CI28050,1,SI2624,112.0,01-11-2007,AI566251,M,AOI100129,29.0
4517,CI28051,1,SI2624,115.0,15-11-2007,AI566487,M,AOI100129,29.0
4518,CI28052,1,SI2447,65.0,12-03-2009,AI563918,F,AOI100228,
4519,CI28053,1,SI2446,164.0,11-03-2009,AI566488,M,AOI101450,192.0
4520,CI28054,3,SI2757,17.0,14-02-2008,AI566489,M,AOI101451,192.0
4521,CI28055,3,SI2757,25.0,13-02-2008,AI566490,M,AOI100708,192.0
4522,CI28056,3,SI2757,51.0,13-02-2008,AI566490,M,AOI100708,192.0
4523,CI28057,3,SI2757,87.0,12-02-2008,AI566491,M,AOI101451,192.0
4525,CI28059,2,SI2758,142.0,31-03-2009,AI566471,F,AOI101376,162.0
4526,CI28060,2,,201.0,23-08-2008,AI566492,M,AOI101452,
4527,CI28061,1,SI2760,78.0,01-04-2009,AI566493,M,AOI101453,
4528,CI28062,1,SI2760,349.0,01-04-2009,AI566494,F,AOI101454,
4529,CI28063,1,SI2760,49.0,01-04-2009,AI566495,M,AOI101455,
4530,CI28064,1,SI2760,134.0,01-04-2009,AI566496,M,AOI101456,
4531,CI28065,1,SI2760,149.0,01-04-2009,AI563734,M,AOI100114,32.0
4532,CI28066,1,SI2760,102.0,01-04-2009,AI566497,M,AOI100691,46.0
4533,CI28067,1,SI2760,193.0,01-04-2009,AI566498,F,AOI100602,
4534,CI28068,1,SI2760,309.0,01-04-2009,AI566499,F,AOI101456,
4535,CI28069,1,SI2760,46.0,01-04-2009,AI564945,M,AOI100769,
4536,CI28070,1,SI2760,22.0,02-04-2009,AI564449,M,AOI100513,
4537,CI28071,1,SI2760,219.0,02-04-2009,AI564805,M,AOI100691,
4538,CI28072,1,SI2760,106.0,02-04-2009,AI565460,F,AOI100691,
4539,CI28073,1,SI2760,134.0,02-04-2009,AI566500,M,AOI100766,
4540,CI28074,1,SI2760,23.0,02-04-2009,AI566501,M,AOI101457,
4541,CI28078,2,SI2758,226.0,07-04-2009,AI564510,M,AOI100543,162.0
4542,CI28079,2,SI2755,41.0,28-03-2009,AI563576,M,AOI100001,
4543,CI28080,2,SI2755,26.0,28-03-2009,AI566502,F,AOI101458,
4544,CI28081,2,SI2755,45.0,28-03-2009,AI563576,M,AOI100001,
4545,CI28082,1,SI2705,50.0,24-03-2009,AI566094,F,AOI101322,163.0
4546,CI28083,1,SI2705,26.0,24-03-2009,AI566066,M,AOI101074,163.0
4548,CI28086,1,SI2759,1204.0,17-04-2009,AI565691,M,AOI100032,29.0
4549,CI28087,1,SI2761,120.0,01-04-2009,AI566220,M,AOI100092,
4550,CI28088,1,SI2761,229.0,01-04-2009,AI566503,M,AOI101459,
4551,CI28089,1,SI2761,354.0,01-04-2009,AI566504,M,AOI101460,
4552,CI28090,1,SI2761,77.0,01-04-2009,,,,
4553,CI28091,1,SI2761,58.0,02-04-2009,AI564011,M,AOI100196,
4554,CI28092,1,SI2761,422.0,02-04-2009,AI563701,M,AOI100094,
4555,CI28093,1,SI2761,133.0,02-04-2009,AI565727,M,AOI101183,
4556,CI28094,1,SI2761,75.0,02-04-2009,AI565134,M,AOI100116,
4557,CI28095,1,SI2761,301.0,02-04-2009,AI564032,F,AOI100164,
4558,CI28096,1,SI2761,177.0,02-04-2009,AI565213,M,AOI100939,
4559,CI28097,1,SI2761,80.0,02-04-2009,,,,
4560,CI28098,1,SI2761,58.0,03-04-2009,AI563825,M,AOI100178,
4561,CI28099,1,SI2761,143.0,03-04-2009,AI566505,M,AOI101461,
4562,CI28100,1,SI2761,140.0,03-04-2009,AI566506,M,AOI101188,
4563,CI28101,1,SI2761,42.0,03-04-2009,AI566507,M,AOI100199,
4564,CI28102,2,SI2440,24.0,24-03-2009,AI566508,M,AOI100542,
4565,CI28103,1,SI2440,168.0,26-03-2009,AI566509,M,AOI101462,
4566,CI28104,2,SI2440,7.0,27-03-2009,AI563586,,AOI100011,
4567,CI28105,2,SI2446,40.0,10-04-2009,AI566510,M,AOI101463,
4568,CI28106,1,SI2759,439.0,17-04-2009,AI565691,M,AOI100032,29.0
4569,CI28107,1,SI2759,435.0,17-04-2009,AI565691,M,AOI100032,29.0
4570,CI28108,1,SI2759,276.0,17-04-2009,AI565691,M,AOI100032,29.0
4571,CI28109,1,,145.0,18-03-2009,AI566131,M,AOI101339,
4572,CI28110,2,SI2765,147.0,08-05-2009,AI565634,M,AOI101154,
4573,CI28111,2,SI2765,33.0,08-05-2009,AI566511,F,AOI101458,
4574,CI28112,1,SI2759,189.0,17-04-2009,AI565691,M,AOI100032,29.0
4575,CI28113,1,SI2759,152.0,17-04-2009,AI565691,M,AOI100032,29.0
4576,CI28114,1,SI2709,131.0,25-03-2008,AI565914,M,,151.0
4577,CI28115,1,SI2759,192.0,17-04-2009,AI565691,M,AOI100032,29.0
4578,CI28116,1,SI2759,378.0,17-04-2009,AI565691,M,AOI100032,29.0
4579,CI28117,1,SI2759,437.0,17-04-2009,AI565691,M,AOI100032,29.0
4580,CI28118,1,SI2759,181.0,17-04-2009,AI565691,M,AOI100032,29.0
4581,CI28119,1,SI2759,980.0,17-04-2009,AI565691,M,AOI100032,29.0
4582,CI28120,1,SI2759,213.0,17-04-2009,AI565691,M,AOI100032,29.0
4583,CI28121,1,SI2759,217.0,17-04-2009,AI565691,M,AOI100032,29.0
4584,CI28122,1,SI2759,520.0,17-04-2009,AI565691,M,AOI100032,29.0
4585,CI28123,1,SI2759,233.0,17-04-2009,AI565691,M,AOI100032,29.0
4586,CI28124,1,SI2759,130.0,17-04-2009,AI565691,M,AOI100032,29.0
4587,CI28125,1,SI2759,70.0,17-04-2009,AI565691,M,AOI100032,29.0
4588,CI28126,1,SI2759,59.0,17-04-2009,AI565691,M,AOI100032,29.0
4589,CI28127,1,SI2759,157.0,17-04-2009,AI565691,M,AOI100032,29.0
4590,CI28128,1,SI2759,112.0,17-04-2009,AI565691,M,AOI100032,29.0
4591,CI28129,1,SI2764,67.0,22-04-2009,AI566512,M,AOI100424,
4592,CI28130,1,SI2764,252.0,22-04-2009,AI566512,M,AOI100424,
4593,CI28131,1,SI2764,130.0,23-04-2009,AI566513,M,AOI100174,
4594,CI28132,1,SI2764,95.0,23-04-2009,AI564240,M,AOI100068,
4595,CI28133,1,SI2764,95.0,23-04-2009,AI566514,M,AOI100192,
4596,CI28134,1,SI2764,186.0,23-04-2009,AI564008,M,AOI100072,
4598,CI28136,1,SI2764,264.0,23-04-2009,AI565495,M,AOI101081,
4599,CI28137,1,SI2764,350.0,23-04-2009,AI564266,M,AOI100412,
4600,CI28138,1,SI2764,31.0,23-04-2009,AI566516,M,AOI101464,
4601,CI28139,1,SI2764,239.0,24-04-2009,AI566517,M,AOI101367,
4602,CI28140,1,SI2764,82.0,24-04-2009,AI566518,M,AOI100204,
4603,CI28141,1,SI2764,119.0,24-04-2009,AI566519,M,AOI101465,
4604,CI28142,1,SI2764,210.0,24-04-2009,AI566520,F,AOI100032,
4605,CI28143,1,SI2764,611.0,24-04-2009,AI564266,M,AOI100412,39.0
4606,CI28144,1,SI2764,174.0,24-04-2009,AI564235,M,AOI100401,
4607,CI28145,1,SI2764,191.0,24-04-2009,AI564963,M,AOI100776,
4608,CI28146,1,SI2764,132.0,24-04-2009,AI566521,M,AOI100432,
4609,CI28147,1,SI2764,186.0,24-04-2009,AI566522,F,AOI101466,
4610,CI28148,1,,9.0,18-09-2008,AI563734,M,AOI100114,
4611,CI28149,2,SI2766,106.0,31-03-2009,AI566523,M,AOI101445,98.0
4612,CI28150,1,SI2767,192.0,13-05-2009,AI566524,M,AOI101467,
4613,CI28151,1,SI2763,225.0,21-04-2009,AI565714,M,AOI100068,
4614,CI28152,1,SI2763,124.0,21-04-2009,AI563897,M,AOI100068,
4615,CI28153,1,SI2763,56.0,21-04-2009,AI565714,M,AOI100068,
4616,CI28154,1,SI2763,67.0,21-04-2009,AI564274,M,AOI100378,
4617,CI28155,1,SI2763,66.0,21-04-2009,AI566525,M,AOI101468,
4618,CI28156,1,SI2763,105.0,21-04-2009,AI566526,M,AOI101469,
4619,CI28157,1,SI2763,53.0,21-04-2009,AI565748,M,AOI100378,
4620,CI28158,1,SI2763,65.0,21-04-2009,AI563576,M,AOI100001,
4621,CI28159,1,SI2763,35.0,21-04-2009,AI565494,M,AOI101080,
4622,CI28160,1,SI2763,32.0,21-04-2009,AI565713,M,AOI101179,
4623,CI28161,1,SI2763,164.0,21-04-2009,AI563576,M,AOI100001,
4624,CI28162,1,SI2763,66.0,21-04-2009,AI564291,M,AOI100429,
4625,CI28163,1,SI2763,38.0,21-04-2009,AI566527,M,AOI101470,
4626,CI28164,1,SI2763,129.0,21-04-2009,AI565013,M,AOI100386,
4627,CI28165,1,SI2763,75.0,21-04-2009,AI566528,M,AOI101471,
4628,CI28166,1,SI2763,9.0,21-04-2009,AI565714,M,AOI100068,
4629,CI28167,1,SI2762,361.0,20-04-2009,AI564240,M,AOI100068,48.0
4630,CI28168,1,SI2784,282.0,27-05-2009,AI566529,M,AOI101472,
4631,CI28169,1,SI2784,47.0,27-05-2009,AI566530,M,AOI101472,
4632,CI28170,1,SI2784,107.0,27-05-2009,AI566531,M,AOI100032,
4633,CI28171,1,SI2784,187.0,27-05-2009,AI566532,F,AOI101473,
4634,CI28172,1,SI2784,205.0,27-05-2009,AI566533,M,AOI101474,
4635,CI28173,1,SI2784,148.0,27-05-2009,AI566534,M,AOI101475,
4636,CI28174,1,SI2784,180.0,27-05-2009,AI566535,F,AOI100678,
4637,CI28175,1,SI2784,79.0,27-05-2009,AI564608,M,AOI100594,
4638,CI28176,1,SI2784,190.0,27-05-2009,AI566536,M,AOI101476,
4639,CI28177,1,SI2784,139.0,27-05-2009,AI566537,M,AOI101477,
4640,CI28178,1,SI2784,71.0,27-05-2009,AI566538,M,AOI101478,
4641,CI28179,1,SI2784,34.0,27-05-2009,AI566539,M,AOI101479,
4642,CI28180,1,SI2784,144.0,27-05-2009,AI566540,F,AOI101480,
4643,CI28181,1,SI2784,114.0,27-05-2009,AI566541,M,AOI101481,
4644,CI28182,1,SI2784,377.0,27-05-2009,AI566542,M,AOI101482,
4645,CI28183,1,SI2784,137.0,27-05-2009,AI566543,M,AOI100063,
4646,CI28184,1,SI2784,478.0,27-05-2009,AI566544,M,AOI101232,
4647,CI28185,1,SI2784,249.0,27-05-2009,AI564600,M,AOI100588,
4648,CI28186,1,SI2784,89.0,27-05-2009,AI564607,F,AOI100593,
4649,CI28187,1,SI2784,65.0,27-05-2009,AI566545,F,AOI101481,
4650,CI28188,1,SI2784,53.0,27-05-2009,AI566546,F,AOI101483,
4651,CI28189,1,SI2784,23.0,27-05-2009,AI566546,F,AOI101483,
4652,CI28190,1,SI2784,478.0,27-05-2009,AI566547,M,AOI100212,
4653,CI28191,1,SI2784,59.0,27-05-2009,AI566548,F,AOI101472,
4654,CI28192,1,SI2784,15.0,27-05-2009,AI566549,M,AOI101484,
4655,CI28193,1,SI2784,43.0,27-05-2009,AI566550,M,AOI101485,
4656,CI28194,1,SI2784,255.0,27-05-2009,AI566551,M,AOI101243,
4657,CI28195,1,SI2784,39.0,27-05-2009,AI564607,F,AOI100593,
4658,CI28196,1,SI2784,53.0,27-05-2009,AI563960,M,AOI100256,
4659,CI28197,1,SI2784,354.0,27-05-2009,AI566552,M,AOI101486,
4660,CI28198,1,SI2784,158.0,27-05-2009,AI566553,M,AOI100256,
4661,CI28199,1,SI2784,215.0,27-05-2009,AI564600,M,AOI100588,
4662,CI28200,1,SI2784,666.0,27-05-2009,AI566554,M,AOI101487,
4663,CI28201,1,SI2769,90.0,23-05-2009,AI566555,M,AOI100073,
4664,CI28202,1,SI2709,519.0,27-05-2009,AI565914,M,,151.0
4665,CI28203,1,SI2709,215.0,01-06-2009,AI565914,M,,151.0
4666,CI28204,1,SI2770,57.0,26-05-2009,AI566156,M,AOI100684,
4667,CI28205,1,SI2770,19.0,26-05-2009,AI565363,M,AOI100272,
4668,CI28206,2,SI2775,61.0,25-03-2009,AI563628,F,AOI100011,
4670,CI28235,1,SI2777,43.0,12-06-2009,AI565985,M,AOI101277,
4671,CI28236,1,SI2777,67.0,12-06-2009,AI565036,M,AOI100828,
4672,CI28237,1,SI2777,30.0,12-06-2009,AI566556,M,AOI101488,
4675,CI28266,1,SI2649,21.0,24-06-2008,AI566558,F,AOI101490,
4676,CI28269,1,SI2649,27.0,25-06-2008,AI566559,F,AOI100350,
4677,CI28270,1,SI2649,12.0,24-06-2008,AI566560,M,AOI100382,
4678,CI28272,1,SI2649,14.0,24-06-2008,AI566558,F,AOI101490,
4679,CI28280,2,SI2765,150.0,16-07-2009,AI566561,F,AOI101491,
4680,CI28281,2,SI2765,60.0,16-07-2009,AI564517,M,AOI100546,
4681,CI28303,1,SI2781,116.0,03-07-2009,AI566562,M,AOI101492,
4682,CI28304,1,SI2781,133.0,03-07-2009,AI566563,M,AOI101493,
4683,CI28305,1,SI2781,81.0,03-07-2009,AI563843,M,AOI100188,
4684,CI28306,1,SI2781,117.0,03-07-2009,AI566564,M,AOI101494,
4685,CI28307,1,SI2781,137.0,03-07-2009,AI566565,M,AOI101495,
4686,CI28308,1,SI2781,80.0,03-07-2009,AI566566,M,AOI101496,
4687,CI28309,1,SI2781,65.0,03-07-2009,AI566567,M,AOI101497,
4688,CI28310,1,SI2781,53.0,04-07-2009,AI566568,M,AOI101498,
4689,CI28311,1,SI2781,265.0,04-07-2009,AI566569,F,AOI100981,
4690,CI28312,1,SI2781,89.0,04-07-2009,AI566570,M,AOI101499,
4691,CI28313,1,SI2781,210.0,04-07-2009,AI566571,M,AOI101500,
4692,CI28314,1,SI2768,435.0,14-07-2009,AI566572,M,AOI101501,135.0
4693,CI28315,1,SI2768,210.0,16-07-2009,AI566573,M,AOI100574,135.0
4695,CI28317,1,SI2768,316.0,14-07-2009,AI563815,M,AOI100173,135.0
4696,CI28318,1,SI2768,292.0,14-07-2009,AI566551,M,AOI101243,135.0
4697,CI28319,1,SI2768,680.0,16-07-2009,AI566535,F,AOI100678,135.0
4698,CI28320,1,SI2768,384.0,17-07-2009,AI565964,M,AOI100285,135.0
4699,CI28321,1,SI2783,9.0,08-07-2009,AI566574,M,AOI101502,
4700,CI28322,1,SI2783,26.0,08-07-2009,AI566575,F,AOI101503,
4701,CI28323,1,SI2783,24.0,08-07-2009,AI566576,M,AOI101504,
4702,CI28324,1,SI2783,17.0,08-07-2009,AI566577,M,AOI101505,
4703,CI28325,1,SI2783,42.0,08-07-2009,AI566578,M,AOI101506,
4705,CI28327,1,SI2783,50.0,08-07-2009,AI566580,F,AOI101508,
4706,CI28328,1,SI2783,24.0,08-07-2009,AI564275,M,AOI100013,
4707,CI28329,1,SI2783,42.0,08-07-2009,AI564275,M,AOI100013,
4708,CI28330,1,SI2783,11.0,08-07-2009,AI564275,M,AOI100013,
4709,CI28331,1,SI2783,15.0,08-07-2009,AI564275,M,AOI100013,
4710,CI28332,1,SI2783,19.0,09-07-2009,AI566581,M,AOI101509,
4712,CI28334,1,SI2783,29.0,09-07-2009,AI564275,M,AOI100013,
4713,CI28350,1,SI2786,360.0,15-07-2009,AI566583,M,AOI101511,39.0
4714,CI28351,1,SI2786,46.0,16-07-2009,AI566584,F,AOI101270,135.0
4715,CI28352,1,SI2787,16.0,11-07-2009,AI564194,M,AOI100375,
4716,CI28353,1,SI2787,42.0,17-07-2009,AI566585,M,AOI101512,
4717,CI28355,1,SI2773,115.0,15-06-2009,AI564600,M,AOI100588,
4718,CI28356,1,SI2773,244.0,17-06-2009,AI566586,M,AOI101513,
4719,CI28357,1,SI2773,449.0,15-06-2009,AI566587,M,AOI100294,
4720,CI28358,1,SI2773,360.0,16-06-2009,AI566588,F,AOI101514,
4721,CI28359,1,SI2773,166.0,16-06-2009,AI563750,M,AOI100126,
4722,CI28360,1,SI2788,174.0,15-06-2009,AI564827,F,AOI100230,
4723,CI28361,1,SI2788,192.0,15-06-2009,AI566589,F,AOI101515,
4724,CI28362,1,SI2788,160.0,15-06-2009,AI566590,M,AOI101516,
4725,CI28363,1,SI2788,183.0,15-06-2009,AI566591,M,AOI101517,
4726,CI28364,1,SI2788,86.0,15-06-2009,AI566592,M,AOI101518,
4727,CI28365,1,SI2788,48.0,15-06-2009,AI565835,M,AOI100588,
4728,CI28366,1,SI2788,108.0,15-06-2009,AI566593,M,AOI101519,
4729,CI28367,1,SI2788,126.0,15-06-2009,AI566594,M,AOI100559,
4730,CI28368,1,SI2788,60.0,15-06-2009,AI566595,M,AOI101520,
4731,CI28369,1,SI2788,268.0,15-06-2009,AI566596,F,AOI100173,
4732,CI28370,1,SI2788,122.0,15-06-2009,AI565898,M,AOI100635,
4733,CI28371,1,SI2788,50.0,15-06-2009,AI566597,M,AOI100294,
4734,CI28372,1,SI2788,131.0,15-06-2009,AI566598,M,AOI100702,
4735,CI28373,1,SI2788,114.0,15-06-2009,AI566599,M,AOI100559,
4736,CI28374,1,SI2788,519.0,15-06-2009,AI566600,M,AOI101521,
4737,CI28375,1,SI2788,22.0,15-06-2009,AI566601,M,AOI100272,
4738,CI28376,1,SI2788,88.0,15-06-2009,AI566602,M,AOI100970,
4740,CI28378,1,SI2788,150.0,15-06-2009,AI563712,M,AOI100101,
4741,CI28379,1,SI2788,41.0,15-06-2009,AI566604,M,AOI100294,
4742,CI28380,1,SI2788,55.0,15-06-2009,AI563776,M,AOI100144,
4743,CI28381,1,SI2788,135.0,15-06-2009,AI563980,F,AOI100212,
4744,CI28382,1,SI2788,54.0,15-06-2009,AI566605,M,AOI100901,
4745,CI28383,1,SI2788,121.0,15-06-2009,AI565766,M,AOI100062,
4746,CI28384,1,SI2788,62.0,15-06-2009,AI566606,M,AOI100148,
4747,CI28385,1,SI2788,70.0,15-06-2009,AI566285,M,AOI100173,
4748,CI28386,1,SI2788,99.0,15-06-2009,AI565657,M,AOI100565,
4749,CI28387,1,SI2788,123.0,15-06-2009,AI566607,M,AOI100192,
4751,CI28389,1,SI2788,481.0,15-06-2009,AI566609,M,AOI101183,
4752,CI28390,1,SI2788,50.0,15-06-2009,AI566610,M,AOI100079,
4753,CI28391,1,SI2788,67.0,15-06-2009,AI565762,M,AOI101196,
4754,CI28392,1,SI2788,114.0,16-06-2009,AI566611,M,AOI101522,41.0
4755,CI28393,1,SI2788,55.0,16-06-2009,AI566612,F,AOI100591,
4756,CI28394,1,SI2788,86.0,16-06-2009,AI566613,M,AOI101523,
4757,CI28395,1,SI2788,26.0,16-06-2009,AI565214,M,AOI100940,
4758,CI28396,1,SI2788,83.0,16-06-2009,AI566614,M,AOI100085,
4759,CI28397,1,SI2788,75.0,16-06-2009,AI565766,M,AOI100062,
4760,CI28398,1,SI2788,51.0,16-06-2009,AI566615,M,AOI101475,
4761,CI28399,1,SI2788,95.0,16-06-2009,AI565843,M,AOI100032,
4762,CI28400,1,SI2788,153.0,16-06-2009,AI566616,M,AOI100256,
4763,CI28401,1,SI2788,36.0,16-06-2009,AI566617,M,AOI101236,
4764,CI28402,1,SI2788,156.0,16-06-2009,AI565832,F,AOI100574,
4765,CI28403,1,SI2788,86.0,16-06-2009,AI566618,M,AOI101524,
4766,CI28404,1,SI2788,158.0,16-06-2009,AI564581,M,AOI100063,
4767,CI28405,1,SI2788,63.0,16-06-2009,AI564813,M,AOI100694,
4768,CI28406,1,SI2788,52.0,16-06-2009,AI566619,F,AOI100957,
4769,CI28407,1,SI2788,73.0,16-06-2009,AI566620,M,AOI101525,
4771,CI28409,1,SI2788,75.0,16-06-2009,AI566622,F,AOI100256,
4772,CI28410,1,SI2788,54.0,16-06-2009,AI563776,M,AOI100144,
4773,CI28411,1,SI2788,68.0,16-06-2009,AI566623,M,AOI100204,
4774,CI28412,1,SI2788,86.0,16-06-2009,AI566624,M,AOI100165,
4775,CI28413,1,SI2788,77.0,16-06-2009,AI565243,M,AOI100934,
4776,CI28414,1,SI2788,264.0,16-06-2009,AI566625,F,AOI100212,
4777,CI28415,1,SI2788,68.0,16-06-2009,AI564670,M,AOI100629,
4778,CI28416,1,SI2788,200.0,16-07-2009,AI566626,M,AOI101527,
4779,CI28417,1,SI2787,65.0,11-07-2009,AI564278,M,AOI100419,
4780,CI28418,1,SI2787,97.0,11-07-2009,AI566627,M,AOI100001,
4781,CI28419,1,SI2787,10.0,17-07-2009,AI566628,M,AOI101528,
4782,CI28420,1,SI2787,4.0,11-07-2009,AI564194,M,AOI100375,
4783,CI28421,1,SI2787,36.0,11-07-2009,AI566629,M,AOI100387,
4784,CI28422,1,SI2787,100.0,12-07-2009,AI563576,M,AOI100001,
4785,CI28423,1,SI2780,130.0,28-06-2009,AI566630,M,AOI101529,
4786,CI28424,1,SI2780,106.0,28-06-2009,AI566631,M,AOI101243,
4787,CI28425,1,SI2780,75.0,28-06-2009,AI566632,M,AOI101530,
4788,CI28426,1,SI2780,62.0,28-06-2009,AI566547,M,AOI100212,
4789,CI28427,1,SI2780,185.0,28-06-2009,AI565219,F,AOI100429,46.0
4790,CI28428,1,SI2780,82.0,28-06-2009,AI566633,M,AOI100085,
4791,CI28429,1,SI2780,84.0,28-06-2009,AI566547,M,AOI100212,
4793,CI28431,1,SI2788,102.0,16-06-2009,AI566635,F,AOI101532,
4794,CI28432,1,SI2788,70.0,16-06-2009,AI566636,M,AOI101533,
4795,CI28433,1,SI2788,65.0,16-06-2009,AI565756,M,AOI100635,
4796,CI28434,1,SI2788,64.0,16-06-2009,AI564566,M,AOI100571,
4797,CI28435,1,SI2788,45.0,16-06-2009,AI565145,M,AOI100898,
4798,CI28436,1,SI2788,67.0,16-06-2009,AI565785,M,AOI101205,
4799,CI28437,1,SI2788,104.0,16-06-2009,AI566637,M,AOI101249,
4800,CI28438,1,SI2788,65.0,16-06-2009,AI566638,M,AOI101534,
4801,CI28439,1,SI2788,87.0,17-06-2009,AI566639,M,AOI101380,
4802,CI28440,1,SI2788,132.0,17-06-2009,AI565895,M,AOI101187,
4803,CI28441,1,SI2788,264.0,17-06-2009,AI565847,F,AOI100901,
4804,CI28442,1,SI2788,166.0,17-06-2009,AI566640,M,AOI100958,
4805,CI28443,1,SI2788,46.0,17-06-2009,AI566641,M,AOI101535,
4806,CI28444,1,SI2788,116.0,17-06-2009,AI566642,M,AOI101536,
4807,CI28445,1,SI2788,136.0,17-06-2009,AI566643,M,AOI100147,
4808,CI28446,1,SI2788,20.0,17-06-2009,AI566644,M,AOI101250,
4809,CI28447,1,SI2788,114.0,17-06-2009,AI566645,M,AOI101537,
4810,CI28448,1,SI2788,22.0,17-06-2009,AI566421,M,AOI101426,
4811,CI28449,1,SI2788,75.0,17-06-2009,AI566646,M,AOI101538,
4812,CI28450,1,SI2788,33.0,17-06-2009,AI566647,M,AOI101539,
4813,CI28451,1,SI2788,19.0,17-06-2009,AI565824,M,AOI101227,
4814,CI28452,1,SI2788,24.0,17-06-2009,AI565645,M,AOI101104,
4815,CI28453,1,SI2788,34.0,17-06-2009,AI564813,M,AOI100694,
4816,CI28454,1,SI2788,146.0,17-06-2009,AI566265,M,AOI100635,
4817,CI28455,1,SI2788,87.0,17-06-2009,AI566648,M,AOI101226,
4818,CI28456,1,SI2788,38.0,17-06-2009,AI566649,M,AOI101525,
4819,CI28457,1,SI2788,503.0,17-06-2009,AI566650,M,AOI100032,
4820,CI28458,1,SI2788,130.0,17-06-2009,AI565658,M,AOI100559,
4821,CI28459,1,SI2788,144.0,17-06-2009,AI564022,M,AOI100032,
4822,CI28460,1,SI2788,84.0,17-06-2009,AI566651,M,AOI100126,
4823,CI28461,1,SI2788,129.0,17-06-2009,AI565662,M,AOI100148,
4824,CI28462,1,SI2788,69.0,17-06-2009,AI565321,M,AOI100994,
4825,CI28463,1,SI2788,51.0,17-06-2009,AI566652,M,AOI100994,
4826,CI28464,1,SI2788,29.0,17-06-2009,AI565245,M,AOI100582,
4827,CI28465,1,SI2788,63.0,17-06-2009,AI566653,M,AOI100256,
4828,CI28466,1,SI2788,65.0,17-06-2009,AI566654,M,AOI101540,
4829,CI28467,1,SI2788,89.0,17-06-2009,AI566655,M,AOI101541,
4830,CI28468,1,SI2788,23.0,17-06-2009,AI566656,M,AOI101542,
4831,CI28469,1,SI2788,68.0,17-06-2009,AI566240,M,AOI100226,
4832,CI28470,1,SI2788,121.0,17-06-2009,AI566657,M,AOI100588,
4833,CI28475,1,SI2789,139.0,14-06-2009,AI563655,M,AOI100068,
4834,CI28476,1,SI2789,78.0,14-06-2009,AI566658,M,AOI100749,
4835,CI28477,1,SI2789,141.0,14-06-2009,AI563730,M,AOI100112,
4836,CI28478,1,SI2789,668.0,14-06-2009,AI566659,F,AOI101543,37.0
4837,CI28479,1,SI2789,587.0,14-06-2009,AI563655,M,AOI100068,
4838,CI28480,1,SI2789,815.0,14-06-2009,AI563611,M,AOI100032,
4839,CI28481,1,SI2790,579.0,18-06-2009,AI563750,M,AOI100126,
4840,CI28482,1,SI2790,97.0,18-06-2009,AI566656,M,AOI101542,
4841,CI28483,1,SI2790,105.0,18-06-2009,AI564834,M,AOI100148,
4842,CI28484,1,SI2790,117.0,18-06-2009,AI565727,M,AOI101183,
4843,CI28485,1,SI2790,231.0,18-06-2009,AI566551,M,AOI101243,
4844,CI28486,1,SI2790,92.0,18-06-2009,AI566660,M,AOI101544,
4845,CI28487,1,SI2790,46.0,18-06-2009,AI565778,M,AOI101202,
4846,CI28488,1,SI2790,35.0,18-06-2009,AI566661,M,AOI101199,
4847,CI28493,1,SI2790,126.0,18-06-2009,AI563825,M,AOI100178,
4848,CI28497,1,SI2790,13.0,18-06-2009,AI566662,M,AOI101163,
4849,CI28499,1,SI2790,54.0,18-06-2009,AI566663,M,AOI100192,
4850,CI28500,1,SI2790,20.0,18-06-2009,AI563655,M,AOI100068,
4851,CI28502,1,SI2790,100.0,18-06-2009,AI566664,F,AOI101545,
4852,CI28506,1,SI2790,108.0,18-06-2009,AI566665,M,AOI100940,
4853,CI28507,1,SI2790,114.0,18-06-2009,AI566666,M,AOI101233,
4856,CI28510,1,SI2790,84.0,18-06-2009,AI566669,M,AOI101547,
4857,CI28511,1,SI2790,47.0,18-06-2009,AI566670,M,AOI101233,
4858,CI28512,1,SI2790,41.0,18-06-2009,AI566671,F,AOI100574,
4859,CI28513,1,SI2790,20.0,18-06-2009,AI566672,M,AOI101548,
4860,CI28514,1,SI2790,31.0,18-06-2009,AI566673,F,AOI101547,
4861,CI28515,1,SI2790,371.0,18-06-2009,AI566616,M,AOI100256,
4862,CI28516,1,SI2790,264.0,18-06-2009,AI566551,M,AOI101243,
4863,CI28517,1,SI2790,80.0,18-06-2009,AI566674,M,AOI100757,
4865,CI28524,1,SI2793,87.0,02-07-2009,AI566675,M,AOI101549,
4866,CI28525,1,SI2793,88.0,02-07-2009,AI565961,M,AOI101233,
4867,CI28526,1,SI2793,439.0,03-07-2009,AI563611,M,AOI100032,
4868,CI28527,1,SI2793,134.0,03-07-2009,AI566676,M,AOI100198,
4869,CI28528,1,SI2793,70.0,04-07-2009,AI564580,M,AOI100210,
4870,CI28529,1,SI2698,30.0,26-03-2009,AI566677,M,AOI101550,
4871,CI28530,1,SI2710,2301.0,17-07-2009,AI566678,M,AOI100559,
4872,CI28531,1,,486.0,14-09-2009,AI566679,M,AOI101551,71.0
4874,CI28546,1,SI2789,291.0,14-06-2009,AI566681,M,AOI101104,
4875,CI28547,1,SI2798,35.0,05-09-2009,AI563639,M,AOI100002,
4876,CI28548,1,SI2798,66.0,05-09-2009,AI566682,M,AOI101552,
4879,CI28551,1,SI2798,50.0,05-09-2009,AI566685,F,AOI100075,
